ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,t_ms,p1_label,p1_crash,p2_label,p2_crash
-0.1696,-0.3163,10.0115,0.885,-0.027,-0.2023,-0.1724,-0.3218,9.9881,240,0,0.0,,
0.0387,0.2885,9.7821,4.2619,-1.3959,-0.2942,0.0639,0.2606,9.8113,241,0,0.0,,
-0.0618,0.3033,9.9047,-2.5419,0.5914,1.824,-0.1489,0.2286,9.9659,242,0,0.0,,
-0.0615,0.1092,9.9067,-2.4202,-1.7159,2.1203,-0.027,0.0485,9.9013,243,0,0.0,,
0.159,0.1781,10.0315,4.1773,0.0707,0.7421,0.1294,0.0955,9.9968,244,0,0.0,,
-0.1913,-0.1468,9.5167,0.895,-2.2432,-0.3734,-0.2373,-0.1935,9.5474,245,0,0.0,,
0.2073,0.2941,9.7705,-2.7141,1.5948,-2.6103,0.15,0.349,9.7528,246,0,0.0,,
0.0424,0.3497,9.9079,1.7037,2.9028,-2.164,-0.0281,0.4058,9.8764,247,0,0.0,,
0.6322,-0.5779,9.538,2.4383,3.6548,-3.0414,0.7088,-0.6078,9.4884,248,0,0.0,,
-0.0479,0.3823,9.9388,-2.466,-0.929,-0.5425,0.0483,0.468,10.0117,249,0,0.0,,
-0.529,0.3562,9.7846,6.1886,2.6905,2.811,-0.5795,0.317,9.8116,250,0,0.0,,
0.2848,-0.5056,9.7914,-2.2724,-2.4902,-1.6687,0.3493,-0.5842,9.8429,251,0,0.0,,
-0.253,-0.0898,9.7941,-0.6798,-1.4325,3.1608,-0.2604,-0.0784,9.7232,252,0,0.0,,
0.2261,-0.1028,9.5561,1.8254,-1.0576,-1.5967,0.1599,-0.1056,9.4982,253,0,0.0,,
-0.4173,-0.3713,9.8676,-0.4028,-3.9479,-2.657,-0.4567,-0.3732,9.8765,254,0,0.0,,
-0.2723,0.0301,9.8002,-3.0103,-2.1983,0.5654,-0.2326,0.0638,9.8137,255,0,0.0,,
0.2917,-0.0446,9.8083,-1.9903,-4.0727,5.8841,0.3459,-0.042,9.8169,256,0,0.0,,
-0.2819,-0.0101,9.9241,-1.2599,4.5034,-1.9751,-0.3472,-0.0067,9.8869,257,0,0.0,,
-0.3149,-0.1014,10.0237,-3.052,5.5939,0.1439,-0.2908,-0.1621,10.0645,258,0,0.0,,
-0.4537,0.4064,9.8886,-1.0713,3.4741,1.425,-0.4297,0.3801,9.8435,259,0,0.0,,
-0.4927,-0.0978,9.7478,3.0098,1.3338,1.1613,-0.4893,-0.1159,9.7853,260,0,0.0,,
-0.1585,0.1608,9.6757,3.5449,-3.7969,-4.7325,-0.1369,0.2952,9.6271,261,0,0.0,,
0.2632,0.0696,10.0752,-1.908,2.9705,-4.4912,0.3189,0.1286,10.0634,262,0,0.0,,
-0.3831,0.386,10.1713,1.3541,2.8028,-0.1893,-0.355,0.2802,10.0691,263,0,0.0,,
0.1413,-0.5978,9.5189,2.2136,1.0609,-1.8937,0.1497,-0.6084,9.4339,264,0,0.0,,
0.1038,-0.7158,10.0192,-1.5244,-2.7898,0.4467,0.0773,-0.7337,9.8507,265,0,0.0,,
0.1785,-0.213,9.7109,0.8159,0.5779,-0.451,0.2126,-0.2402,9.6981,266,0,0.0,,
0.2901,0.3575,9.7971,-2.7421,1.4907,5.8504,0.2768,0.3526,9.8199,267,0,0.0,,
0.012,-0.2133,9.8353,5.5442,-0.321,0.9821,-0.0063,-0.1719,9.838,268,0,0.0,,
-0.4673,-0.0328,9.6428,0.3984,1.2124,-3.8901,-0.4792,-0.0305,9.6264,269,0,0.0,,
0.0296,-0.0269,10.1082,-4.8749,3.1654,-2.4047,0.0365,0.0135,10.1264,270,0,0.0,,
0.2873,-0.0301,9.964,-0.0181,-5.7446,-1.6309,0.3153,-0.079,10.0374,271,0,0.0,,
-0.2302,-0.177,10.0869,1.0313,0.2205,0.2847,-0.187,-0.2117,9.9772,272,0,0.0,,
0.2882,-0.246,9.9429,-1.5221,-5.4496,-2.1014,0.3305,-0.1987,9.9095,273,0,0.0,,
0.4275,-0.2593,9.7701,-5.405,-1.1092,-2.1978,0.4398,-0.2279,9.6426,274,0,0.0,,
0.1757,0.4981,9.7092,1.3446,3.5897,-1.8087,0.1039,0.508,9.6931,275,0,0.0,,
0.1182,0.0159,9.7189,-1.0542,-2.8023,-4.2374,0.1982,-0.0402,9.7028,276,0,0.0,,
0.1043,0.5869,10.0437,-2.4587,-0.7414,0.6628,0.1466,0.5452,10.03,277,0,0.0,,
0.5652,-0.0768,9.9213,-9.525,-0.8644,-2.5474,0.5426,-0.1178,9.9628,278,0,0.0,,
0.0506,-0.2166,9.8349,0.7478,-3.5064,-2.0366,0.084,-0.2757,9.7989,279,0,0.0,,
-0.0458,-0.3732,9.8294,-4.3396,-1.9932,8.2293,-0.0569,-0.2967,9.7661,280,0,0.0,,
0.1416,0.2533,10.2472,-1.1835,3.7624,1.5306,0.056,0.2912,10.3431,281,0,0.0,,
-0.2924,0.5305,9.9025,6.375,-0.2276,-4.4452,-0.3127,0.5652,9.8781,282,0,0.0,,
-0.3505,-0.3846,9.9999,0.5875,-1.3248,-4.8418,-0.2555,-0.4233,10.0031,283,0,0.0,,
-0.0667,0.3056,10.1669,0.4804,2.2066,5.6216,-0.0792,0.3166,10.1241,284,0,0.0,,
0.316,-0.0861,10.0002,1.1589,3.0035,-1.7489,0.2401,-0.1207,9.9479,285,0,0.0,,
0.2193,-0.0487,9.8741,-5.7505,-2.105,-1.9896,0.2521,-0.0656,9.9094,286,0,0.0,,
0.158,-0.1853,9.9134,-4.2165,0.0672,-1.8086,0.1573,-0.1978,9.9182,287,0,0.0,,
0.2277,0.124,9.9842,2.0814,0.9189,-2.2089,0.2208,0.0862,9.9897,288,0,0.0,,
-0.222,-0.3236,9.6427,4.3567,0.9418,0.4778,-0.2925,-0.3875,9.6456,289,0,0.0,,
-0.0783,-0.1935,9.9775,0.884,2.156,4.1928,-0.032,-0.1074,10.018,290,0,0.0,,
0.1088,0.0088,9.7466,-3.2815,-0.7254,-4.2744,0.1031,0.0774,9.8411,291,0,0.0,,
0.0583,0.0949,9.966,-1.9749,-2.0079,-3.6454,-0.0665,0.1185,10.014,292,0,0.0,,
-0.1527,-0.5297,9.7233,-2.7216,3.0849,-4.3601,-0.1566,-0.5602,9.7136,293,0,0.0,,
-0.1886,0.006,10.1261,0.7278,-1.9298,-1.7038,-0.2249,0.0226,10.1789,294,0,0.0,,
0.5237,-0.2954,9.8161,0.3624,3.1456,1.4672,0.5121,-0.1846,9.8482,295,0,0.0,,
0.3307,0.199,9.8571,-3.4529,1.2345,-1.3289,0.3206,0.1208,9.9088,296,0,0.0,,
0.1763,-0.0861,9.9203,-3.1738,6.5079,-4.2586,0.1745,-0.0874,9.8546,297,0,0.0,,
-0.6319,-0.1445,9.7402,-1.5056,0.9013,-3.3537,-0.7361,-0.2053,9.6986,298,0,0.0,,
0.077,-0.3413,9.8623,-2.2157,3.4006,3.1351,0.1489,-0.3253,9.8745,299,0,0.0,,
-0.2427,-0.0976,10.0706,-5.2253,4.0372,-1.5115,-0.2027,0.0256,10.1304,300,0,0.0,,
-0.3049,0.4381,9.9325,-5.2337,0.2764,0.5818,-0.1884,0.3889,9.9085,301,0,0.0,,
0.4899,-0.1801,9.8122,1.0674,-0.1224,-1.5995,0.4782,-0.2021,9.7496,302,0,0.0,,
-0.0945,0.4119,9.709,-0.6967,1.6412,0.8136,-0.1713,0.5367,9.7347,303,0,0.0,,
0.239,-0.0326,9.551,-2.7094,-1.4282,-1.3209,0.2081,-0.0131,9.518,304,0,0.0,,
0.1267,0.3342,10.0306,4.3096,1.7854,-0.6648,0.0792,0.315,10.0548,305,0,0.0,,
0.6635,-0.24,10.0943,0.2072,-1.3284,1.0173,0.6816,-0.2698,10.0999,306,0,0.0,,
0.1993,0.0586,9.786,1.4454,-3.2296,-4.5362,0.3277,0.0298,9.8194,307,0,0.0,,
0.4716,-0.0406,9.6504,1.6905,1.0941,-1.2683,0.453,-0.0451,9.7086,308,0,0.0,,
0.2731,0.0443,9.9348,-0.2198,0.6184,-2.0533,0.2746,0.1084,9.8486,309,0,0.0,,
-0.0261,-0.031,9.7666,-0.2029,-3.4724,-0.7221,0.0125,-0.0635,9.8065,310,0,0.0,,
-0.0497,-0.2207,9.8672,-2.3917,3.0763,-2.4126,-0.1109,-0.29,9.7872,311,0,0.0,,
-0.5561,0.278,9.8031,-0.3442,4.5385,-7.1522,-0.6697,0.248,9.7694,312,0,0.0,,
-0.1391,0.0059,9.9045,-3.5889,-0.2529,-0.7553,-0.0694,-0.0426,9.8843,313,0,0.0,,
0.612,0.1665,9.7008,-2.5739,2.0039,0.4654,0.635,0.2439,9.7344,314,0,0.0,,
0.3341,0.1037,9.6151,2.9729,-4.6971,1.1627,0.2827,0.0903,9.6382,315,0,0.0,,
0.1906,-0.2848,10.1625,1.6836,3.3136,-4.6204,0.1451,-0.2683,10.1099,316,0,0.0,,
0.3683,0.0305,9.9314,-0.6024,-2.1931,-1.3841,0.3524,0.0651,9.8329,317,0,0.0,,
0.247,-0.5416,9.7979,-5.3323,-0.4477,-0.5296,0.2728,-0.5444,9.793,318,0,0.0,,
-0.0405,-0.2501,10.0943,2.3236,-1.035,0.2166,0.0257,-0.2317,10.1397,319,0,0.0,,
0.1165,0.082,9.6511,2.6044,2.7259,-0.8205,0.1205,0.0758,9.6671,320,0,0.0,,
-0.7355,-0.3712,9.98,1.3069,-2.6324,-2.0057,-0.6989,-0.4542,9.9311,321,0,0.0,,
0.0697,0.4831,9.8836,-2.4927,-1.1436,-1.739,0.0716,0.4841,9.893,322,0,0.0,,
0.2361,0.3613,9.9869,-2.7174,1.1386,0.667,0.1907,0.3223,9.9733,323,0,0.0,,
0.0623,0.303,9.564,3.5646,-1.803,-2.6939,0.1086,0.3606,9.4685,324,0,0.0,,
-0.1785,-0.4465,9.5309,2.6575,-0.5132,2.2738,-0.2183,-0.3828,9.5398,325,0,0.0,,
0.2087,0.5892,10.0232,-3.2628,1.0792,-2.2331,0.2339,0.6491,10.1234,326,0,0.0,,
0.193,0.0951,9.6419,-2.7518,3.947,2.541,0.174,0.0648,9.6448,327,0,0.0,,
0.2015,0.4834,9.9825,0.0851,-1.6137,0.7202,0.1762,0.4764,9.9674,328,0,0.0,,
-0.154,-0.5938,9.8413,-0.5387,2.293,3.4324,-0.1099,-0.6001,9.8063,329,0,0.0,,
-0.0113,-0.1169,9.9411,3.9645,0.7682,-1.4954,-0.027,-0.1591,9.9589,330,0,0.0,,
0.2603,0.0423,10.0131,1.0362,5.0208,-0.9524,0.2654,0.0648,10.0323,331,0,0.0,,
-0.1322,-0.405,9.7825,-0.3502,-1.2065,-1.0241,-0.208,-0.4694,9.8798,332,0,0.0,,
-0.0958,0.3008,9.599,0.7252,-1.2666,-6.3764,-0.0154,0.278,9.5904,333,0,0.0,,
0.0451,-0.3016,9.984,0.982,1.2986,3.2052,0.0892,-0.2751,9.949,334,0,0.0,,
-0.513,0.3336,9.8377,-3.4352,-1.379,1.1716,-0.5235,0.3558,9.8398,335,0,0.0,,
0.264,0.2959,9.8822,1.9293,-4.3763,2.5431,0.2091,0.2171,9.9055,336,0,0.0,,
0.1134,0.0398,9.6357,0.6181,1.5325,-3.1127,0.0548,-0.0121,9.6459,337,0,0.0,,
0.0788,-0.3992,10.1008,2.8854,-2.9502,-1.8434,0.0822,-0.3104,10.1005,338,0,0.0,,
-0.2001,0.5576,9.9206,-3.5992,2.5571,2.7744,-0.1487,0.5849,9.8622,339,0,0.0,,
0.0024,-0.0321,9.6403,-2.4018,3.019,0.1051,0.0448,0.0538,9.5238,340,0,0.0,,
-0.5136,-0.0861,9.9849,0.1641,-8.9213,-0.499,-0.5108,-0.04,10.0501,341,0,0.0,,
0.4295,-0.0829,10.0851,-2.7683,-1.9542,0.3687,0.4443,-0.1059,10.0696,342,0,0.0,,
-0.2621,0.2983,9.6846,0.6792,2.4352,0.7999,-0.2564,0.2995,9.7179,343,0,0.0,,
0.2061,0.0071,9.6141,-1.9446,3.8337,0.6451,0.2114,-0.1014,9.5767,344,0,0.0,,
0.6496,-0.4866,9.9751,-4.0112,2.2046,1.2404,0.6192,-0.4256,9.8727,345,0,0.0,,
-0.4369,-0.4067,9.9048,4.5044,2.4419,-5.7507,-0.4864,-0.418,9.8693,346,0,0.0,,
0.7002,-0.1517,9.9018,7.3828,-0.1744,0.9973,0.6585,-0.106,9.8928,347,0,0.0,,
0.0809,0.4609,10.0532,1.8814,-2.3785,5.0507,0.086,0.4857,9.9971,348,0,0.0,,
-0.3574,0.3045,9.797,-1.5687,-0.1147,-1.5894,-0.3908,0.257,9.7793,349,0,0.0,,
-0.0947,0.4192,9.7807,-1.1448,1.2531,1.2571,-0.0137,0.4665,9.7227,350,0,0.0,,
-0.0769,-0.553,10.1164,3.2576,-1.6185,0.0745,-0.0921,-0.5394,10.1365,351,0,0.0,,
-0.031,0.0727,9.8769,-0.1228,2.9453,-2.9131,-0.0647,0.0779,9.8887,352,0,0.0,,
-0.4178,-0.0028,10.2268,1.6726,-3.053,-0.1065,-0.4681,0.0336,10.2011,353,0,0.0,,
-0.1263,0.4614,9.3068,-1.0086,6.8716,1.8949,-0.079,0.4714,9.262,354,0,0.0,,
0.4753,0.4595,9.7362,5.6114,3.6787,-2.1496,0.5164,0.5214,9.7803,355,0,0.0,,
-0.1765,0.2292,9.7975,-1.6626,3.7019,-0.1855,-0.1879,0.2776,9.7319,356,0,0.0,,
-0.1207,-0.6007,9.7795,4.5049,0.2299,0.5916,-0.0835,-0.5114,9.7965,357,0,0.0,,
0.4374,0.6519,9.9734,2.765,1.794,2.8378,0.4209,0.6393,10.0157,358,0,0.0,,
-0.0786,-0.3461,9.5916,0.3069,-5.0716,-5.6388,-0.0194,-0.2738,9.625,359,0,0.0,,
-0.3849,-0.6144,9.7287,-0.4381,-1.9121,-1.1933,-0.2504,-0.5851,9.7924,360,0,0.0,,
0.0806,-0.1778,9.635,5.6792,-0.2205,-4.2806,0.1113,-0.0441,9.6429,361,0,0.0,,
-0.1933,-0.165,9.8712,-4.4941,0.9953,-0.8874,-0.1304,-0.0946,9.9561,362,0,0.0,,
0.6645,0.1731,9.745,-2.2116,-2.0809,-3.326,0.6961,0.1828,9.7086,363,0,0.0,,
0.0319,0.4318,9.7857,-3.7675,-0.6579,2.1438,-0.0267,0.454,9.7548,364,0,0.0,,
-0.2488,-0.0291,9.5839,2.475,-0.212,2.4387,-0.2032,-0.0364,9.6385,365,0,0.0,,
-0.0864,-0.2328,9.7387,-1.4703,-5.1985,0.258,-0.1071,-0.1981,9.702,366,0,0.0,,
-0.3072,0.3848,9.9081,-3.2038,1.9377,-2.6378,-0.336,0.4725,9.922,367,0,0.0,,
0.492,-0.0057,9.7896,1.0012,0.1508,-4.5422,0.4715,-0.0214,9.8424,368,0,0.0,,
-0.3874,0.4704,9.9031,0.6987,-1.7449,2.2158,-0.399,0.6105,9.8503,369,0,0.0,,
0.2368,-0.17,9.632,0.3374,-0.4707,-0.8552,0.2033,-0.1468,9.5956,370,0,0.0,,
-0.2443,-0.3061,9.5732,4.8627,2.439,0.8909,-0.29,-0.3129,9.6247,371,0,0.0,,
0.3779,-0.5232,9.6712,1.0148,1.7729,-3.2038,0.3273,-0.4536,9.7041,372,0,0.0,,
-0.0831,0.1392,9.7017,0.8617,-2.9371,-5.4666,0.0007,0.1248,9.6727,373,0,0.0,,
0.2222,0.373,9.9175,-1.929,5.499,-0.2179,0.2899,0.4042,9.9532,374,0,0.0,,
-0.0382,0.2039,10.3364,1.0065,3.5915,-0.8482,-0.0241,0.2004,10.3353,375,0,0.0,,
-0.8001,0.2174,9.6803,0.8821,0.6385,-0.4177,-0.8062,0.2248,9.7077,376,0,0.0,,
-0.2309,0.073,9.8703,-1.4095,3.1073,-0.6195,-0.3258,-0.0391,9.87,377,0,0.0,,
0.0713,0.0667,9.3886,2.6295,1.0871,6.4573,0.0693,0.0033,9.285,378,0,0.0,,
-0.4229,0.1631,9.6294,-1.8911,-0.6733,0.0926,-0.4399,0.1516,9.5617,379,0,0.0,,
-0.256,-0.2706,9.8713,-1.5987,1.6655,1.7918,-0.3724,-0.3215,9.8441,380,0,0.0,,
0.1518,-0.03,9.7335,-1.8808,-2.358,-0.544,0.0918,-0.0259,9.7035,381,0,0.0,,
0.2917,0.0748,10.0672,3.9228,-2.5218,-6.075,0.3447,0.0412,10.1117,382,0,0.0,,
-0.017,0.516,10.0372,-1.3586,3.0937,3.1162,-0.0273,0.546,10.0987,383,0,0.0,,
-0.156,-0.2259,10.0154,-0.2987,-2.5432,2.558,-0.1416,-0.1656,9.9641,384,0,0.0,,
-0.0944,-0.1345,9.9485,-1.1035,-0.9024,3.9496,-0.0315,-0.0953,9.9985,385,0,0.0,,
-0.1058,0.1813,9.582,-4.6795,-1.5902,0.1766,-0.0471,0.2257,9.5848,386,0,0.0,,
0.0751,-0.0204,9.6553,-3.4427,-0.3637,-1.5004,0.1053,0.0578,9.6355,387,0,0.0,,
-0.4173,-0.1245,9.894,1.194,-0.8343,2.4839,-0.4147,-0.1659,9.8819,388,0,0.0,,
-0.0284,0.3047,9.7665,0.2829,-0.8596,-2.9306,-0.0725,0.3564,9.7472,389,0,0.0,,
-0.0294,-0.3592,9.5595,2.1573,0.3414,2.1761,-0.1312,-0.2947,9.6211,390,0,0.0,,
0.143,-0.0149,9.4416,4.9865,-3.6195,2.3155,0.1488,0.0792,9.4121,391,0,0.0,,
0.2862,0.862,10.1395,1.0625,-0.7856,1.5042,0.3715,0.8003,10.2007,392,0,0.0,,
-0.0821,0.2836,9.7464,2.3783,0.9427,0.457,-0.1715,0.2228,9.6693,393,0,0.0,,
0.0166,-0.3066,10.2361,-3.02,2.6329,0.8568,-0.0454,-0.4055,10.2442,394,0,0.0,,
-0.403,0.0753,9.8937,-3.876,-0.0546,6.4844,-0.3406,0.0901,9.8622,395,0,0.0,,
-0.4535,-0.1763,9.7508,4.1719,-2.3178,-3.2016,-0.4609,-0.1432,9.7573,396,0,0.0,,
0.3282,-0.3043,9.8683,-2.5977,-3.201,-0.3093,0.3121,-0.3623,9.8041,397,0,0.0,,
0.1924,-0.1565,9.4988,-4.7475,-3.5267,-3.3389,0.1237,-0.1986,9.5119,398,0,0.0,,
-0.3792,-1.1151,9.8496,-1.8028,2.3254,2.2488,-0.3999,-1.1958,9.8029,399,0,0.0,,
-0.3065,0.2938,9.6852,-3.5714,-0.0253,2.0877,-0.3599,0.248,9.6696,400,0,0.0,0.0,0.009474492379203052
0.0876,0.1414,9.8635,-3.3643,1.0575,0.3505,0.0534,0.1094,9.8614,401,0,0.0,,
0.1879,-0.5268,9.7732,-4.1054,-0.7421,-1.3464,0.1246,-0.5875,9.7211,402,0,0.0,,
0.0509,0.9119,9.5754,2.1239,-0.0292,-1.6144,0.0936,0.8894,9.549,403,0,0.0,,
0.1867,-0.2631,9.4937,-3.1375,3.8083,-1.2786,0.2143,-0.3406,9.494,404,0,0.0,,
0.2178,-0.3787,9.8026,0.8193,-1.883,-4.2412,0.2132,-0.4074,9.7936,405,0,0.0,,
-0.0468,-0.4274,9.6388,-1.2561,-2.4858,-2.9639,0.0056,-0.4016,9.711,406,0,0.0,,
-0.2728,0.2174,9.7964,-0.3721,-2.0105,3.3112,-0.2385,0.2532,9.8081,407,0,0.0,,
-0.2726,-0.1979,9.8507,-0.049,3.1949,1.506,-0.2455,-0.2169,9.8435,408,0,0.0,,
0.0108,-0.3341,10.0103,-4.1714,1.8489,1.0208,-0.0036,-0.3503,10.0176,409,0,0.0,,
0.1249,-0.0878,9.8122,-4.037,2.867,-2.5939,0.1743,-0.0496,9.8348,410,0,0.0,,
-0.2071,0.4101,10.1086,-4.5587,4.4231,1.1569,-0.2737,0.4536,10.1391,411,0,0.0,,
0.1612,-0.0738,10.4673,5.6207,-4.4598,6.373,0.1062,-0.0623,10.5111,412,0,0.0,,
0.0795,-0.1791,9.6335,-1.2911,-2.0726,-0.8561,0.0666,-0.1512,9.664,413,0,0.0,,
-0.3804,0.1891,9.6821,-2.0188,8.2521,-2.1698,-0.4371,0.2773,9.7172,414,0,0.0,,
-0.3705,-0.4017,9.9507,1.3186,-0.5681,2.1563,-0.3268,-0.4438,9.7751,415,0,0.0,,
0.8541,-0.443,9.9128,4.7241,-1.879,2.1623,0.8875,-0.3041,9.8595,416,0,0.0,,
0.1784,-0.0455,9.7119,-2.805,-2.3506,4.7614,0.1677,-0.0943,9.7595,417,0,0.0,,
0.018,-0.6301,9.9923,0.8886,-6.1039,-6.9761,0.1144,-0.5688,10.0231,418,0,0.0,,
0.2143,-0.1954,9.6888,-5.2906,0.661,-3.5738,0.2179,-0.14,9.7336,419,0,0.0,,
0.1351,0.2036,9.6823,2.2409,-0.3704,3.8739,0.1492,0.1641,9.6856,420,0,0.0,,
0.4688,0.1209,9.9164,-0.0354,-6.3808,1.2638,0.5124,0.1657,9.9647,421,0,0.0,,
0.2458,0.3179,10.0753,-0.5662,-1.2823,0.7619,0.3055,0.253,10.0995,422,0,0.0,,
-0.0878,0.0825,9.8301,0.0927,-6.7804,0.8076,-0.1219,0.1379,9.9046,423,0,0.0,,
-0.4814,-0.2767,9.8005,4.448,1.65,1.3955,-0.5095,-0.2466,9.8063,424,0,0.0,,
0.5193,-0.4644,9.9896,0.183,-1.2117,-0.8078,0.5451,-0.4194,9.9306,425,0,0.0,,
-0.3612,-0.5133,9.6727,2.5129,7.4317,1.3808,-0.3161,-0.5237,9.7118,426,0,0.0,,
0.2649,-0.3864,10.1748,-1.5464,6.664,4.0201,0.3194,-0.3537,10.1737,427,0,0.0,,
0.0712,-0.2349,10.0214,-1.2205,-1.2456,-2.1423,0.0766,-0.2423,10.018,428,0,0.0,,
0.5102,-0.3337,9.7974,-4.1357,-2.7671,-4.7207,0.5012,-0.3496,9.7788,429,0,0.0,,
0.1194,-0.4767,9.4737,2.4351,0.1606,1.4716,0.2015,-0.5133,9.4045,430,0,0.0,,
0.3093,-0.0445,9.992,4.3365,4.125,6.1174,0.2579,-0.0557,10.042,431,0,0.0,,
0.2539,-0.5803,9.9218,-2.1622,-3.3836,-3.3722,0.299,-0.6322,9.8803,432,0,0.0,,
-0.1856,-0.0746,10.0212,0.5934,5.1234,-6.3955,-0.1402,-0.0468,10.0171,433,0,0.0,,
-0.1095,0.1751,9.8958,-2.319,4.0735,2.4554,-0.0802,0.1801,9.8937,434,0,0.0,,
-0.1107,-0.2907,9.7708,-2.1502,-1.1712,-1.9494,-0.0711,-0.2562,9.7199,435,0,0.0,,
0.0772,0.3908,9.6609,-1.2205,-1.6815,-1.8721,0.0566,0.3187,9.6742,436,0,0.0,,
0.3048,0.631,10.0003,5.3268,-2.2087,-4.3392,0.2208,0.6155,10.0175,437,0,0.0,,
0.7634,-0.1138,9.7675,-1.7254,-2.991,8.0927,0.814,-0.2395,9.8559,438,0,0.0,,
0.2149,-0.3211,9.9919,1.4954,-2.3612,-0.8187,0.2401,-0.4336,9.9478,439,0,0.0,,
0.2745,0.0617,9.4584,-1.8083,4.1937,-1.6921,0.2916,0.0829,9.5137,440,0,0.0,,
0.4903,0.2641,9.6378,-4.641,4.1391,-3.1183,0.4204,0.2262,9.7276,441,0,0.0,,
-0.0628,0.5101,9.9492,-1.1044,-1.2809,-1.9915,-0.0419,0.5917,9.9371,442,0,0.0,,
0.0172,-0.3583,9.9315,-1.161,3.9376,-0.7125,-0.0228,-0.3246,9.9168,443,0,0.0,,
0.3958,-0.4191,9.6804,-1.1786,0.9815,2.4815,0.4104,-0.4349,9.6487,444,0,0.0,,
0.3955,-0.076,10.0365,1.0585,-1.4728,-3.0546,0.494,-0.1102,10.0957,445,0,0.0,,
-0.1182,-0.0963,9.6441,0.6433,-6.7295,0.2369,-0.1327,-0.1567,9.7188,446,0,0.0,,
-0.0926,0.4218,9.8425,-4.0046,-2.4815,3.7558,-0.1428,0.4513,9.762,447,0,0.0,,
-0.3298,0.0177,9.7864,-4.6685,0.1251,4.8941,-0.3698,0.0151,9.8184,448,0,0.0,,
-0.1234,-0.2776,9.9806,3.9044,4.3406,-0.4141,-0.1995,-0.1983,10.043,449,0,0.0,,
0.0417,-0.395,9.8703,-3.1104,-0.4292,0.7241,0.0943,-0.5032,9.9025,450,0,0.0,,
-0.0644,-0.215,9.7315,3.0225,2.7139,1.0253,0.0205,-0.1652,9.7766,451,0,0.0,,
-0.088,-0.2003,10.1029,-0.985,-3.4223,-6.8452,-0.0706,-0.2444,10.154,452,0,0.0,,
0.0131,0.3162,9.8451,-1.3527,-3.5388,-1.4052,0.0792,0.3548,9.9012,453,0,0.0,,
0.0551,-0.7251,9.6349,3.3238,3.7869,-4.714,0.0296,-0.6859,9.6266,454,0,0.0,,
0.3259,0.0124,9.8222,-2.9207,-2.8885,1.116,0.3278,-0.0171,9.9366,455,0,0.0,,
0.0506,-0.0552,9.615,1.8692,-1.8648,2.6695,0.0474,-0.1356,9.5691,456,0,0.0,,
-0.0808,0.1768,9.8152,-0.6,-5.0483,2.5341,-0.139,0.2526,9.8705,457,0,0.0,,
0.1678,-0.2399,9.872,1.4594,0.0736,1.9587,0.1981,-0.2682,9.8774,458,0,0.0,,
-0.1632,0.3645,9.8972,0.7115,-0.5821,-0.1813,-0.2458,0.3545,9.8863,459,0,0.0,,
0.0964,-0.0007,9.5691,-1.1436,-0.5479,-0.5386,0.0864,0.0216,9.5988,460,0,0.0,,
-0.0398,-0.0347,10.0734,-2.1557,-0.8365,4.1116,-0.0621,0.0764,10.0048,461,0,0.0,,
-0.452,0.0676,9.8309,-2.1506,-3.8083,0.9143,-0.4326,0.0881,9.8424,462,0,0.0,,
-0.2826,0.3419,9.8914,3.7064,-0.7542,2.2219,-0.2955,0.3314,9.8239,463,0,0.0,,
-0.1622,0.4834,10.1485,5.3864,-3.7279,1.0223,-0.1416,0.4179,10.1822,464,0,0.0,,
0.0529,-0.3181,9.8158,-0.9154,-4.278,-1.1493,0.0698,-0.3082,9.7793,465,0,0.0,,
-0.2708,0.1183,9.8699,-1.3895,3.6897,1.4179,-0.3446,0.179,9.9066,466,0,0.0,,
-0.3688,-0.13,9.7307,0.7257,2.8062,-0.8686,-0.4294,-0.1736,9.7762,467,0,0.0,,
0.1599,-0.2051,9.8648,3.2476,0.2848,-0.1219,0.171,-0.1967,9.8531,468,0,0.0,,
0.5014,-0.1188,9.8486,-2.8071,0.6727,-2.4362,0.4999,-0.1361,9.8111,469,0,0.0,,
-0.5339,-0.2798,9.5735,-3.2192,-5.6327,2.7159,-0.5245,-0.2437,9.4799,470,0,0.0,,
0.2022,-0.3445,9.8682,3.3874,-0.5512,-4.2039,0.2633,-0.3217,9.8784,471,0,0.0,,
0.4076,0.1983,9.5849,2.263,0.9976,-3.6453,0.4122,0.1884,9.6323,472,0,0.0,,
0.1629,0.1988,9.6725,1.1629,2.6439,3.0259,0.1482,0.1813,9.6936,473,0,0.0,,
-0.1594,0.0735,9.7697,2.2729,-4.8283,1.1746,-0.0953,0.0128,9.8261,474,0,0.0,,
0.2337,-0.047,9.6281,-7.2183,-0.4668,-0.0002,0.1865,-0.0279,9.6134,475,0,0.0,,
0.1508,0.2017,9.5872,-1.4252,4.7127,1.8083,0.2751,0.1579,9.673,476,0,0.0,,
-0.2448,-0.1542,9.7086,-0.0608,0.3757,-1.4121,-0.3039,-0.1575,9.6883,477,0,0.0,,
0.3692,-0.9501,9.839,2.5381,-1.2949,-0.261,0.2773,-0.8923,9.8349,478,0,0.0,,
-0.2077,-0.4485,9.5294,4.2616,5.3339,1.4801,-0.3355,-0.4762,9.6039,479,0,0.0,,
0.385,-0.0246,9.7617,-2.6704,1.8843,2.0283,0.3937,-0.0327,9.7542,480,0,0.0,,
