timestamp_ms,ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,label,label_name,phase
226.0,-0.4542,0.3691,9.8784,5.9364,-0.4227,-3.4479,-0.377,0.3508,9.9019,0,Normal,Normal
227.0,-0.0456,-0.1483,9.7936,-3.9048,1.395,4.8229,-0.0501,-0.1774,9.7481,0,Normal,Normal
228.0,0.2628,0.4886,10.0014,-0.1432,-0.7152,0.3977,0.29,0.5167,10.0448,0,Normal,Normal
229.0,-0.2098,0.0077,9.7269,-3.4245,0.8711,-4.1333,-0.2133,-0.0066,9.7054,0,Normal,Normal
230.0,0.2405,0.0773,9.6469,-0.638,1.8399,-5.8998,0.2295,0.0735,9.6013,0,Normal,Normal
231.0,0.0598,-0.2475,9.8413,-0.6238,5.9158,2.6051,0.0186,-0.2438,9.8714,0,Normal,Normal
232.0,0.0871,0.0499,9.3971,-1.5382,2.405,-0.2912,0.1355,0.2197,9.3787,0,Normal,Normal
233.0,-0.2213,-0.6241,9.9438,4.57,-7.314,4.7084,-0.2121,-0.7356,9.9128,0,Normal,Normal
234.0,0.204,-0.187,9.9559,-0.5464,-1.0456,-7.4027,0.2203,-0.2113,9.9391,0,Normal,Normal
235.0,0.6526,-0.1765,10.1004,3.886,-2.763,2.8371,0.6781,-0.1408,9.9944,0,Normal,Normal
236.0,-0.1959,0.2632,9.8755,0.1504,-1.1873,3.5506,-0.2687,0.3216,9.8201,0,Normal,Normal
237.0,0.1544,0.0003,9.615,-0.0658,0.8914,-3.2142,0.127,-0.0066,9.5055,0,Normal,Normal
238.0,-0.4992,0.0278,9.629,-2.903,-1.882,0.7117,-0.5206,0.0284,9.7074,0,Normal,Normal
239.0,0.3187,-0.0974,9.9337,3.4316,-3.5974,1.5707,0.3372,-0.0609,9.9724,0,Normal,Normal
240.0,0.0761,0.1729,9.7938,-3.0433,1.5309,4.9971,-0.0045,0.2111,9.7758,0,Normal,Normal
241.0,-0.0924,0.2451,9.4379,2.8338,1.4038,-0.4656,-0.0241,0.2159,9.4064,0,Normal,Normal
242.0,-0.669,0.0692,9.7415,2.1954,-4.8112,-3.3964,-0.6592,0.0017,9.7199,0,Normal,Normal
243.0,0.1531,0.4192,10.1479,2.7647,-2.6795,-0.8811,0.1943,0.5237,10.0831,0,Normal,Normal
244.0,-0.0454,0.0754,9.8185,2.2168,2.6052,5.6702,-0.2097,0.0253,9.7453,0,Normal,Normal
245.0,-0.011,-0.517,9.8732,1.7273,-0.4494,2.6522,-0.0198,-0.5797,9.8701,0,Normal,Normal
246.0,0.1293,-0.6109,9.6642,3.1842,-3.5759,0.2761,0.1854,-0.5997,9.6686,0,Normal,Normal
247.0,0.0954,0.0914,9.8565,-1.0964,-6.9567,-1.5912,0.0769,-0.0038,9.808,0,Normal,Normal
248.0,-0.0732,-0.12,10.002,-0.5205,1.4638,-1.1391,-0.0928,-0.1656,10.0517,0,Normal,Normal
249.0,0.2649,-0.0672,9.7843,-6.5174,1.6482,2.3641,0.2812,-0.1084,9.7547,0,Normal,Normal
250.0,-0.0275,-0.3282,9.9013,-2.5201,-2.4816,0.1109,0.012,-0.4218,9.9078,0,Normal,Normal
251.0,-0.0185,0.2544,9.815,-0.0534,-0.8825,-4.8061,-0.052,0.3195,9.7125,0,Normal,Normal
252.0,0.2167,-0.384,9.8337,-2.5374,-4.1919,-2.6084,0.2131,-0.3709,9.7727,0,Normal,Normal
253.0,-0.3826,-0.0758,9.7592,-5.2519,-1.4377,-0.2481,-0.3983,-0.0461,9.7497,0,Normal,Normal
254.0,-0.3324,-0.0348,9.6006,-0.8429,1.3571,-3.4274,-0.3028,0.0358,9.6436,0,Normal,Normal
255.0,-0.1155,-0.1913,9.7601,-2.9621,2.2819,-2.3929,-0.0667,-0.1964,9.7174,0,Normal,Normal
256.0,-0.2254,-0.545,10.0951,4.0423,0.0117,-1.5718,-0.234,-0.5034,10.1627,0,Normal,Normal
257.0,-0.0285,-0.7553,9.7798,0.341,-0.7771,0.2618,-0.028,-0.8223,9.808,0,Normal,Normal
258.0,-0.0469,0.307,9.6361,-2.703,-5.5371,-1.9878,-0.044,0.2201,9.6124,0,Normal,Normal
259.0,-0.3749,-0.099,9.4758,5.4508,0.7294,0.0708,-0.3372,-0.1519,9.3913,0,Normal,Normal
260.0,-0.1897,-0.5028,10.1697,0.4231,5.1488,-0.4069,-0.1507,-0.5097,10.1353,0,Normal,Normal
261.0,-0.0263,0.089,10.0561,0.1655,-1.5399,1.8551,-0.0747,0.0806,10.0552,0,Normal,Normal
262.0,-0.081,-0.1737,9.9258,1.1437,-3.1996,2.6897,-0.0947,-0.0555,10.0018,0,Normal,Normal
263.0,-0.0484,0.0215,9.8855,-1.0106,0.498,1.3687,-0.0925,0.0406,9.9347,0,Normal,Normal
264.0,0.2179,0.0829,10.0248,-3.6599,0.5759,-0.4934,0.1955,0.1048,10.0306,0,Normal,Normal
265.0,-0.0672,0.3902,9.7972,3.5768,-1.112,-4.0184,-0.0727,0.3652,9.8114,0,Normal,Normal
266.0,0.2173,0.256,9.7712,1.9987,-5.4525,-1.2479,0.1943,0.3358,9.7024,0,Normal,Normal
267.0,-0.069,0.3454,9.8698,3.272,0.1622,-5.8397,-0.0647,0.3307,9.8173,0,Normal,Normal
268.0,-0.1699,0.1996,9.8097,-0.5256,2.313,-2.8111,-0.1917,0.2008,9.8616,0,Normal,Normal
269.0,-0.0198,0.2049,9.5649,-0.338,0.3274,2.5366,-0.0134,0.1492,9.5303,0,Normal,Normal
270.0,-0.3881,-0.4483,9.7163,-0.9783,4.3974,-3.1149,-0.3384,-0.4956,9.7536,0,Normal,Normal
271.0,0.331,0.0509,9.3326,-1.7412,-0.4503,-3.689,0.37,0.0635,9.308,0,Normal,Normal
272.0,-0.3051,-0.1084,9.5793,3.6538,0.3617,-1.1925,-0.2704,-0.0708,9.5591,0,Normal,Normal
273.0,-0.1913,-0.4378,9.7654,1.7348,-0.0591,-0.7441,-0.1666,-0.4229,9.8396,0,Normal,Normal
274.0,-0.1461,-0.022,9.6425,0.1174,-3.8887,0.0813,-0.1302,0.0283,9.5655,0,Normal,Normal
275.0,0.145,-0.0817,9.3818,4.6418,2.6499,-1.7514,0.0785,-0.0164,9.356,0,Normal,Normal
276.0,-0.1284,0.0542,9.7484,1.2691,0.4696,-0.7158,-0.1225,0.0599,9.6355,0,Normal,Normal
277.0,-0.0705,0.2511,9.5952,-8.1727,-0.128,-4.4416,-0.0612,0.2438,9.667,0,Normal,Normal
278.0,-0.3699,0.0563,9.7608,2.4226,1.7842,-2.9522,-0.3861,0.0847,9.7767,0,Normal,Normal
279.0,-0.3581,0.2676,9.3553,-2.736,2.5518,1.9909,-0.4095,0.2556,9.4184,0,Normal,Normal
280.0,0.0326,0.0295,9.7835,-0.6786,-3.793,-6.6084,0.0064,0.0227,9.7123,0,Normal,Normal
281.0,0.27,-0.0646,10.2352,0.9242,-1.2018,-2.3497,0.2977,-0.0225,10.18,0,Normal,Normal
282.0,-0.1377,-0.0407,9.7951,6.0304,5.9251,-0.8353,-0.0844,-0.0156,9.7067,0,Normal,Normal
283.0,-0.0369,-0.3024,9.9077,-1.6072,2.4823,-5.4572,-0.0777,-0.215,9.8941,0,Normal,Normal
284.0,-0.1678,0.7574,9.9683,-1.0079,4.2432,-6.0083,-0.1876,0.8014,10.0652,0,Normal,Normal
285.0,-0.2073,0.2018,10.0254,-1.0021,-2.5065,-0.3532,-0.235,0.1701,10.1407,0,Normal,Normal
286.0,0.351,-0.0697,9.7636,-1.5634,-0.0185,-1.7025,0.3128,-0.1247,9.696,0,Normal,Normal
287.0,0.8516,0.0911,9.581,-1.6796,3.7111,-4.7322,0.8943,0.0451,9.6473,0,Normal,Normal
288.0,-0.5097,-0.1061,10.0501,-0.6451,-1.9828,1.9413,-0.5437,-0.0752,10.0184,0,Normal,Normal
289.0,0.3624,0.5853,9.6493,0.1639,2.5396,-0.4729,0.2693,0.6741,9.576,0,Normal,Normal
290.0,0.0305,-0.273,9.8609,-2.2182,0.5437,-2.2987,0.0195,-0.1823,9.8526,0,Normal,Normal
291.0,0.3741,-0.1658,9.7088,3.9117,1.4867,0.6134,0.4024,-0.1511,9.7272,0,Normal,Normal
292.0,0.3548,-0.5579,10.1191,5.9857,-4.687,-0.9217,0.3832,-0.5474,10.1051,0,Normal,Normal
293.0,-0.1881,0.2302,9.5159,3.1969,2.5212,-7.0208,-0.1554,0.2601,9.4858,0,Normal,Normal
294.0,0.0459,-0.3316,9.6387,0.6574,1.2682,2.4028,0.0374,-0.3493,9.5334,0,Normal,Normal
295.0,0.175,-0.2283,10.2672,-1.4054,2.1555,-0.4643,0.1402,-0.1372,10.2612,0,Normal,Normal
296.0,0.232,-0.0036,9.3826,5.5302,3.692,0.7367,0.2166,-0.0208,9.4279,0,Normal,Normal
297.0,-0.1667,-0.1006,9.6864,-0.5189,1.9007,0.046,-0.0963,-0.1493,9.6725,0,Normal,Normal
298.0,0.4006,0.2409,9.7411,-5.778,1.8976,1.3777,0.4722,0.2043,9.7656,0,Normal,Normal
299.0,-0.4957,0.3011,9.4784,-1.2556,4.7502,2.9948,-0.5346,0.3878,9.4997,0,Normal,Normal
300.0,0.4088,0.4755,9.8015,-0.4993,0.765,6.2326,0.3952,0.6034,9.7864,0,Normal,Normal
301.0,0.279,0.5783,10.0511,-5.6021,1.9908,-3.3305,0.2303,0.6543,10.0428,0,Normal,Normal
302.0,-0.131,0.0142,9.8485,2.2745,0.1589,1.3505,-0.2343,-0.046,9.8636,0,Normal,Normal
303.0,-0.1626,0.1709,9.7377,0.7515,-5.3,-0.5305,-0.076,0.1955,9.7886,0,Normal,Normal
304.0,0.0374,-0.4029,9.3679,7.1776,5.4162,-3.7051,-0.0028,-0.419,9.3836,0,Normal,Normal
305.0,-0.523,0.1771,9.5996,-0.0227,1.8585,1.1142,-0.518,0.1789,9.6751,0,Normal,Normal
306.0,-0.2802,-0.4095,9.8937,1.2747,-0.0142,-2.2418,-0.2819,-0.3866,9.8977,0,Normal,Normal
307.0,-0.3188,0.3226,9.9823,-0.7489,-6.6203,-2.5947,-0.3998,0.2817,9.9124,0,Normal,Normal
308.0,0.1657,0.3049,9.7162,-3.7591,-0.6108,0.2817,0.1082,0.3428,9.7104,0,Normal,Normal
309.0,-0.2749,-0.5355,9.9656,-1.4723,4.6582,-1.2228,-0.2181,-0.5955,9.9391,0,Normal,Normal
310.0,-0.0501,0.2907,9.7252,0.7343,-0.2987,2.4028,-0.1064,0.2279,9.6611,0,Normal,Normal
311.0,-0.0046,-0.1699,10.4858,-3.983,1.9064,-0.0331,0.0061,-0.1124,10.3848,0,Normal,Normal
312.0,0.2785,-0.1627,10.1485,-1.5395,3.5183,-2.0549,0.2663,-0.2425,10.1091,0,Normal,Normal
313.0,-0.4868,0.4033,9.8192,2.0722,0.9038,-2.4442,-0.4837,0.4446,9.8914,0,Normal,Normal
314.0,-0.0343,0.2623,9.5022,-1.8781,1.1841,-3.4965,0.0253,0.3103,9.514,0,Normal,Normal
315.0,-0.0882,-0.3242,9.6783,3.8146,-3.5182,-2.2429,-0.1255,-0.3692,9.6776,0,Normal,Normal
316.0,0.1949,0.3428,10.1582,4.2367,5.6375,0.073,0.2003,0.3129,10.1137,0,Normal,Normal
317.0,0.2776,-0.1936,10.1915,0.6198,4.8451,4.935,0.1808,-0.2516,10.1738,0,Normal,Normal
318.0,-0.1348,0.3367,9.7247,-1.9673,-1.811,3.2573,-0.1254,0.3079,9.8181,0,Normal,Normal
319.0,0.1019,-0.0159,9.8821,-2.0659,4.3314,2.4994,0.143,0.0001,9.8274,0,Normal,Normal
320.0,-0.0015,0.0376,9.8011,2.2012,0.1195,-2.8008,-0.0499,0.1057,9.8922,0,Normal,Normal
321.0,0.1598,0.0923,9.6998,-3.0284,1.6275,0.249,0.1264,0.1316,9.663,0,Normal,Normal
322.0,-0.1018,0.0262,9.8784,-3.2527,4.8243,-1.7068,-0.1344,0.0641,9.8862,0,Normal,Normal
323.0,-0.4213,0.3739,9.6026,-4.7591,-0.8164,-0.311,-0.3696,0.4009,9.5568,0,Normal,Normal
324.0,0.0183,0.0815,9.8048,0.0354,-1.6643,-2.3946,-0.0075,0.1448,9.9,0,Normal,Normal
325.0,0.4329,-0.3221,10.0913,0.1424,2.0087,0.0598,0.4543,-0.3483,10.0557,0,Normal,Normal
326.0,0.5528,-0.1281,9.5563,-1.2788,-1.3238,-3.3464,0.5626,-0.1427,9.5362,0,Normal,Normal
327.0,-0.0192,0.4024,10.1259,3.0051,-1.5588,2.9465,0.0719,0.4266,10.1155,0,Normal,Normal
328.0,-0.2392,0.2378,9.7276,4.5273,-1.1739,2.2647,-0.2983,0.2472,9.7066,0,Normal,Normal
329.0,-0.2056,0.0818,9.8614,3.6582,6.3798,0.3804,-0.2656,0.1261,9.9153,0,Normal,Normal
330.0,-0.0319,-0.1808,10.0393,2.761,2.3518,-0.7462,-0.011,-0.1493,10.021,0,Normal,Normal
331.0,-0.2247,-0.3414,9.9876,0.9153,0.3135,-2.1438,-0.2154,-0.3251,9.9764,0,Normal,Normal
332.0,-0.158,-0.161,9.9528,-1.9404,-4.547,2.0114,-0.1859,-0.1692,9.9309,0,Normal,Normal
333.0,-0.0956,0.0808,9.4166,2.6157,2.7926,4.165,-0.1684,0.1903,9.4568,0,Normal,Normal
334.0,-0.1604,-0.3754,10.19,1.9764,-0.4404,6.1388,-0.1475,-0.3977,10.1684,0,Normal,Normal
335.0,0.1019,0.4535,9.9964,-5.7185,1.4876,-2.0142,0.0482,0.4579,10.0536,0,Normal,Normal
336.0,0.1738,0.3349,9.8623,-1.651,-1.3523,-1.8955,0.1677,0.2884,9.848,0,Normal,Normal
337.0,-0.0107,-0.1542,9.5513,-1.3746,-3.8086,-0.0721,-0.0013,-0.1998,9.5607,0,Normal,Normal
338.0,0.0383,-0.0113,10.1075,1.9779,2.3288,0.2218,0.023,-0.0925,10.168,0,Normal,Normal
339.0,-0.3412,0.1671,10.014,0.0998,1.6447,-0.714,-0.3329,0.1582,9.9499,0,Normal,Normal
340.0,0.031,-0.079,9.7667,7.0313,3.1806,1.327,0.0629,-0.0614,9.7605,0,Normal,Normal
341.0,0.5422,-0.2343,9.7204,-1.0876,0.147,0.6746,0.4119,-0.1944,9.6859,0,Normal,Normal
342.0,0.0128,0.2398,9.567,-0.8735,0.1752,-4.0342,0.0079,0.2545,9.5278,0,Normal,Normal
343.0,-0.2286,0.0592,10.0072,0.5661,2.6485,-2.5057,-0.2032,0.0148,10.1222,0,Normal,Normal
344.0,-0.2651,0.1154,10.0456,-3.7672,-0.0692,-2.8363,-0.2181,0.085,10.0076,0,Normal,Normal
345.0,-0.396,0.1028,9.7576,2.5156,-1.7741,-2.2752,-0.3841,0.1302,9.817,0,Normal,Normal
346.0,0.4015,-0.2038,10.2757,-6.5455,2.4944,-3.2423,0.4342,-0.25,10.3409,0,Normal,Normal
347.0,-0.0175,0.6413,9.4905,-3.0568,-0.8337,0.428,-0.028,0.6141,9.4465,0,Normal,Normal
348.0,-0.2678,-0.2242,9.9346,1.6683,-1.6749,0.1179,-0.2302,-0.2031,9.866,0,Normal,Normal
349.0,-0.2378,0.0477,9.56,0.3956,-0.3912,0.9054,-0.2087,0.0545,9.6212,0,Normal,Normal
350.0,-0.1834,-0.1945,9.8309,3.4314,1.7718,-4.4463,-0.1774,-0.1383,9.793,0,Normal,Normal
351.0,-0.1419,-0.0949,10.274,-1.8164,-1.6301,-4.7975,-0.1218,-0.1195,10.2576,0,Normal,Normal
352.0,0.3038,-0.2976,9.6185,0.348,-4.9375,-2.5776,0.31,-0.2695,9.559,0,Normal,Normal
353.0,-0.7179,-0.0914,9.6679,3.6387,0.9959,2.3673,-0.6517,-0.0601,9.6198,0,Normal,Normal
354.0,0.5674,-0.378,9.9442,-0.0069,-5.762,-0.8287,0.5365,-0.3814,9.9168,0,Normal,Normal
355.0,0.0533,0.4337,9.4376,-1.0682,2.0775,1.3674,0.0947,0.3399,9.438,0,Normal,Normal
356.0,-0.0269,-0.3112,9.6097,0.503,4.4401,1.3206,-0.0853,-0.38,9.5742,0,Normal,Normal
357.0,0.0284,0.1787,9.8782,-2.4939,2.8046,1.5823,0.0924,0.1833,9.9208,0,Normal,Normal
358.0,0.4767,0.1514,9.8324,0.2937,7.1506,2.8973,0.527,0.1595,9.8179,0,Normal,Normal
359.0,-0.4026,-0.2815,9.7658,-4.4322,-3.7981,3.5928,-0.3823,-0.3006,9.762,0,Normal,Normal
360.0,-0.1545,0.1233,9.7895,5.2876,-3.9269,1.4546,-0.1053,0.1185,9.8102,0,Normal,Normal
361.0,-0.4415,0.0447,10.1208,2.6668,-2.2042,-0.4372,-0.4617,-0.0036,10.0892,0,Normal,Normal
362.0,-0.216,-0.67,9.2712,4.9459,-1.5876,-4.2899,-0.2397,-0.7078,9.2606,0,Normal,Normal
363.0,-0.1438,0.1088,9.7849,-0.4759,1.871,5.416,-0.1687,0.1556,9.8047,0,Normal,Normal
364.0,-0.1094,0.0544,9.6946,-3.3428,1.0471,1.4319,-0.1788,0.0471,9.6853,0,Normal,Normal
365.0,0.7781,0.0801,9.6268,-4.7156,-1.9127,-4.1421,0.7929,-0.0173,9.5595,0,Normal,Normal
366.0,0.1179,-0.4822,9.6308,0.3696,-3.8541,3.1346,0.0063,-0.5384,9.6424,0,Normal,Normal
367.0,-0.4099,-0.1497,9.8103,-4.5802,5.6436,-2.7158,-0.4588,-0.2229,9.8341,0,Normal,Normal
368.0,0.2915,0.0105,9.9631,3.3687,0.9264,0.5637,0.27,0.0,9.9978,0,Normal,Normal
369.0,-0.7171,0.0352,9.7406,-2.0519,5.071,0.5036,-0.6846,0.0246,9.7333,0,Normal,Normal
370.0,-0.2634,-0.2108,9.6699,-1.3521,2.1218,5.8495,-0.2496,-0.2146,9.5626,0,Normal,Normal
371.0,-0.2979,0.0725,10.0129,1.9986,5.6604,-10.1899,-0.3122,0.0512,10.0314,0,Normal,Normal
372.0,-0.1711,0.1312,9.4991,-4.9102,-1.9139,-4.662,-0.0833,0.1137,9.5719,0,Normal,Normal
373.0,-0.1251,-0.2354,9.5014,-0.661,3.3632,2.152,-0.1165,-0.2642,9.5817,0,Normal,Normal
374.0,-0.1239,-0.4281,9.6733,4.1535,7.1,-1.343,-0.1699,-0.419,9.6335,0,Normal,Normal
375.0,-0.0999,-0.2067,9.5307,0.5871,-1.6685,0.1964,-0.0026,-0.1902,9.5399,0,Normal,Normal
376.0,-0.0242,-0.0568,9.7494,-2.0719,-0.171,-1.1041,-0.1256,-0.1099,9.806,0,Normal,Normal
377.0,0.1801,0.1617,9.7455,2.1721,1.8668,-2.8809,0.1371,0.2561,9.756,0,Normal,Normal
378.0,-0.0932,0.1631,9.6228,0.9297,-1.4149,-2.0048,-0.1129,0.1174,9.668,0,Normal,Normal
379.0,-0.231,0.3252,9.6245,-2.2402,0.1287,-3.3924,-0.3038,0.2855,9.6773,0,Normal,Normal
380.0,-0.3204,0.1221,9.6364,-0.3641,4.8632,1.032,-0.2425,0.1056,9.7227,0,Normal,Normal
381.0,0.206,-0.0843,9.8025,1.4657,5.856,0.2435,0.2055,-0.1587,9.7739,0,Normal,Normal
382.0,0.1275,-0.256,9.7236,-2.0484,-1.2794,0.4808,0.1245,-0.2827,9.8026,0,Normal,Normal
383.0,0.5871,-0.2091,10.0347,0.6559,0.8128,-0.1681,0.525,-0.2629,10.034,0,Normal,Normal
384.0,-0.3796,0.1635,9.8373,-2.6172,-1.3545,1.5028,-0.4058,0.1534,9.7927,0,Normal,Normal
385.0,-0.0674,0.5193,9.7011,-3.8938,-1.7037,-3.1022,-0.1125,0.4906,9.6832,0,Normal,Normal
386.0,0.4194,-0.1987,9.6628,0.5616,-1.2111,-3.5659,0.4177,-0.1945,9.6654,0,Normal,Normal
387.0,0.2004,0.0848,9.9897,-5.5711,7.3084,-0.9379,0.2166,0.1282,9.972,0,Normal,Normal
388.0,0.0439,-0.5189,9.8323,-4.6239,3.9922,-1.1635,0.0412,-0.5402,9.8115,0,Normal,Normal
389.0,-0.3344,-0.0983,9.7598,-2.5908,-0.9845,0.3904,-0.3935,-0.1737,9.8264,0,Normal,Normal
390.0,0.1691,0.3327,9.6071,0.943,10.2113,3.8412,0.2163,0.3946,9.5943,0,Normal,Normal
391.0,-0.3622,-0.1699,10.0356,-0.0697,-1.0755,0.0111,-0.2973,-0.0943,10.0937,0,Normal,Normal
392.0,-0.4451,0.1212,9.6306,-4.3296,1.7242,-1.2591,-0.4636,0.1694,9.7793,0,Normal,Normal
393.0,-0.5289,-0.1201,9.5666,-5.6275,1.9578,0.1594,-0.5453,-0.1348,9.5918,0,Normal,Normal
394.0,0.2322,-0.416,9.8895,-2.1526,3.4671,-0.2738,0.1851,-0.3405,9.8446,0,Normal,Normal
395.0,0.1283,0.4885,9.8428,-1.2112,3.734,-0.6802,0.0238,0.4546,9.8715,0,Normal,Normal
396.0,0.0446,-0.0031,10.1457,0.6906,4.5271,0.0818,0.1312,-0.0476,10.1673,0,Normal,Normal
397.0,0.2426,-0.0898,9.664,-0.8617,-1.3343,-2.1402,0.1981,-0.0109,9.802,0,Normal,Normal
398.0,0.1523,-0.3703,9.5222,-0.6285,-3.3842,-3.4606,0.2322,-0.4128,9.6037,0,Normal,Normal
399.0,0.2347,-0.3258,9.6241,-3.1283,-5.0363,0.299,0.2865,-0.2992,9.5774,0,Normal,Normal
400.0,-0.0144,0.8306,9.814,-5.979,0.8134,3.8473,-0.0141,0.7665,9.8438,0,Normal,Normal
401.0,-0.3648,0.0553,9.8246,-0.6759,-2.6462,-2.8661,-0.3556,0.1347,9.9071,0,Normal,Normal
402.0,-0.1768,0.1997,9.7489,-4.32,-0.3336,4.0376,-0.1667,0.2101,9.7732,0,Normal,Normal
403.0,0.1215,0.0664,9.2823,1.6197,5.1108,4.0354,0.0226,-0.0097,9.2672,0,Normal,Normal
404.0,-0.1958,-0.0258,10.0285,-1.6416,-3.0077,-4.2074,-0.211,-0.0289,10.0346,0,Normal,Normal
405.0,-0.1203,-0.1578,9.7564,-0.4208,-3.1181,-6.7223,-0.2412,-0.1636,9.8025,0,Normal,Normal
406.0,0.1113,-0.4911,9.7033,-4.5177,0.7581,-3.7067,0.0899,-0.5377,9.7705,0,Normal,Normal
407.0,-0.0684,0.6042,9.6848,-0.6729,7.4219,1.6922,-0.0507,0.5476,9.7128,0,Normal,Normal
408.0,-0.3484,-0.3261,9.9451,3.5534,2.2147,-4.7881,-0.3023,-0.3927,9.9963,0,Normal,Normal
409.0,0.1093,-0.2206,9.6188,-0.4833,-3.3666,-2.376,0.0738,-0.2123,9.5579,0,Normal,Normal
410.0,-0.1787,-0.0298,9.8698,3.3984,1.2378,-2.6914,-0.1077,-0.0145,9.7688,0,Normal,Normal
411.0,0.244,-0.0492,9.6928,-1.7948,1.6667,0.2368,0.2722,0.0416,9.6918,0,Normal,Normal
412.0,-0.1178,0.2281,9.9285,-1.9959,1.0557,-0.8199,-0.169,0.2333,9.9241,0,Normal,Normal
413.0,-0.1453,0.032,9.6094,-1.8842,1.1194,1.66,-0.1836,0.0675,9.5357,0,Normal,Normal
414.0,-0.2496,-0.1562,9.9101,-2.1563,-0.1438,-2.2746,-0.2072,-0.1366,9.8262,0,Normal,Normal
415.0,-0.103,0.0512,9.8805,-0.2567,-3.0643,-0.6228,-0.1434,0.0485,9.8463,0,Normal,Normal
416.0,0.0574,-0.1826,9.9486,1.5535,1.5218,-5.2103,0.1225,-0.247,9.9879,0,Normal,Normal
417.0,-0.7172,-0.1512,9.7198,-0.6806,-3.2464,0.5081,-0.7012,-0.153,9.6074,0,Normal,Normal
418.0,0.4388,-0.1881,9.5623,1.7976,3.9802,2.7453,0.4109,-0.1797,9.6025,0,Normal,Normal
419.0,-0.1963,0.0834,10.0846,-3.1431,0.1928,0.1541,-0.1831,0.1827,10.1595,0,Normal,Normal
420.0,-0.5739,0.153,9.7855,1.4143,3.3511,5.1408,-0.6501,0.0368,9.8221,0,Normal,Normal
421.0,-0.1789,-0.4796,9.9573,0.5477,-5.7338,1.4003,-0.2617,-0.4243,9.9257,0,Normal,Normal
422.0,-0.2692,-0.1199,9.3773,-4.712,-1.0823,-2.4778,-0.2484,-0.1938,9.3695,0,Normal,Normal
423.0,0.1577,0.1758,9.8365,-2.1228,-3.2768,2.7458,0.2146,0.1802,9.8369,0,Normal,Normal
424.0,-0.4774,0.7011,9.7565,-2.8551,-2.5227,-2.0016,-0.4092,0.779,9.7563,0,Normal,Normal
425.0,-0.0094,-0.3358,9.6973,0.6509,1.1262,-0.573,0.0154,-0.3475,9.7201,0,Normal,Normal
426.0,-0.5701,0.2624,9.961,-0.339,-2.9099,3.5328,-0.6093,0.2869,10.0173,0,Normal,Normal
427.0,0.0747,0.7428,9.8763,0.5309,-1.2271,-1.3329,0.1875,0.6444,9.8532,0,Normal,Normal
428.0,-0.156,-0.1888,9.8383,-3.0023,1.1252,-1.396,-0.1275,-0.1767,9.8286,0,Normal,Normal
429.0,-0.21,-0.2123,9.7236,-6.8031,-0.7805,-3.082,-0.2528,-0.2645,9.8045,0,Normal,Normal
430.0,-0.3429,0.3419,9.8294,-1.6284,1.9818,-1.2067,-0.3527,0.3403,9.769,0,Normal,Normal
431.0,-0.1744,-0.2489,9.6575,-2.7545,0.2004,2.4629,-0.2464,-0.2012,9.5989,0,Normal,Normal
432.0,0.078,0.0683,9.8194,3.7264,-2.6161,4.0172,0.1378,0.1064,9.7717,0,Normal,Normal
433.0,-0.4319,-0.0854,9.5582,-1.423,-1.3303,-0.1548,-0.4743,-0.0342,9.5025,0,Normal,Normal
434.0,-0.4871,-0.4101,9.7538,2.0387,2.9382,-3.2776,-0.4333,-0.463,9.6574,0,Normal,Normal
435.0,0.1389,-0.2568,9.6345,-3.2589,0.1834,1.6575,0.1386,-0.3392,9.6386,0,Normal,Normal
436.0,-0.3538,0.5033,9.8351,3.3697,-1.1696,3.4891,-0.357,0.5214,9.8176,0,Normal,Normal
437.0,-0.0772,0.1534,9.4266,-0.1545,0.6337,-0.1682,-0.1143,0.1045,9.4486,0,Normal,Normal
438.0,0.0412,0.0642,9.7397,0.3072,0.5418,-0.2104,0.0659,0.1478,9.7435,0,Normal,Normal
439.0,-0.2368,-0.3679,10.1227,-2.6835,3.0046,0.4037,-0.2267,-0.3261,10.1389,0,Normal,Normal
440.0,-0.0653,0.3939,10.1729,-4.0457,3.3438,1.6211,-0.0442,0.3586,10.2081,0,Normal,Normal
441.0,0.2075,0.3211,9.6086,6.3366,-5.1645,-0.0274,0.2688,0.2565,9.5431,0,Normal,Normal
442.0,-0.2977,-0.346,9.6595,-0.6397,6.3368,2.384,-0.2232,-0.3687,9.6538,0,Normal,Normal
443.0,0.1288,0.294,9.8121,-6.3544,-2.0627,0.4066,0.1263,0.2075,9.7864,0,Normal,Normal
444.0,-0.2452,-0.2102,9.9142,-2.5092,-2.6573,1.1421,-0.2753,-0.196,9.8575,0,Normal,Normal
445.0,0.2269,-0.0222,9.7491,-1.1773,-3.2072,1.4387,0.292,-0.0372,9.7849,0,Normal,Normal
446.0,-0.0971,0.2045,10.2245,3.9116,2.2114,-7.8583,-0.1265,0.2312,10.1322,0,Normal,Normal
447.0,-0.0905,-0.2459,9.7465,1.0957,1.2631,1.0686,-0.034,-0.2644,9.7143,0,Normal,Normal
448.0,0.4319,-0.089,10.2048,-0.147,-1.4069,-1.4504,0.3434,-0.0424,10.26,0,Normal,Normal
449.0,0.2165,0.1191,9.67,-2.2603,-3.7755,-1.1789,0.2052,0.2034,9.6008,0,Normal,Normal
450.0,-0.2127,-0.171,9.61,1.5748,-8.9869,-0.124,-0.1909,-0.1783,9.6456,0,Normal,Normal
